2020-12-28 22:40:54,709:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,709:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,709:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,919:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,919:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:40:54,919:__main__:DEBUG log for Func <function api_post at 0x042734A8> with args:(<tkinter.StringVar object at 0x042698F8>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:44:15,759:__main__:DEBUG log for Func <function api_post at 0x03D734A8> with args:(<tkinter.StringVar object at 0x03D6A8E0>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:44:15,759:__main__:DEBUG log for Func <function api_post at 0x03D734A8> with args:(<tkinter.StringVar object at 0x03D6A8E0>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:44:15,759:__main__:DEBUG log for Func <function api_post at 0x03D734A8> with args:(<tkinter.StringVar object at 0x03D6A8E0>, '/keypress/volumeup') and kwargs:{}
2020-12-28 22:46:35,209:__main__:DEBUG log for Func <function api_post at 0x03FF34A8> with args:(<tkinter.StringVar object at 0x03FE98E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:46:35,209:__main__:DEBUG log for Func <function api_post at 0x03FF34A8> with args:(<tkinter.StringVar object at 0x03FE98E0>, '/keypress/power') and kwargs:{}
2020-12-28 22:46:35,209:__main__:DEBUG log for Func <function api_post at 0x03FF34A8> with args:(<tkinter.StringVar object at 0x03FE98E0>, '/keypress/power') and kwargs:{}
